,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Iterations,Runtime(seconds)
104,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*,714550.0,1.0,59712.0,0.0,0.4534
105,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-A*,-,1.0,125519.0,0.0,0.4534
106,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,1173771.0,1.0,97274.0,0.0,0.8218
107,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,286721.0,0.0,0.8218
108,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,IDA*,-,1.0,122446.0,0.0,0.1107
109,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,D-A*,-,1.0,114005.0,0.0,0.1107
110,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(1.00),714550,1.0,59712.0,0.0,0.4503
111,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.90),643095,1.0,63634.0,0.0,0.608
112,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.75),535912,1.0,68095.0,0.0,0.4854
113,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.50),357275,1.0,73112.0,0.0,0.3031
114,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.25),178637,1.0,77159.0,0.0,0.1667
115,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.10),71455,1.0,79051.0,0.0,0.1099
116,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(1.00)",714550,1.0,1445684.0,5.0,2.1933
117,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.90)",643095,1.0,1440098.0,5.0,2.1526
118,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.75)",535912,1.0,1430709.0,5.0,2.0101
119,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.50)",357275,1.0,2264804.0,7.0,2.714
120,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.25)",178637,1.0,2707425.0,8.0,3.0915
121,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.10)",71455,1.0,12191490.0,25.0,13.3727
122,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(1.00)",714550,1.0,1399714.0,11.0,1.7912
123,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.90)",643095,1.0,1399714.0,11.0,1.7943
124,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.75)",535912,1.0,1399714.0,11.0,1.813
125,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.50)",357275,1.0,2249062.0,13.0,2.5986
126,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.25)",178637,1.0,2706130.0,14.0,3.0586
127,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.10)",71455,1.0,12186950.0,29.0,13.3612
128,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,IDMM,-,1.0,133556.0,0.0,0.1384
129,16.0,0.0,5.0, 8 10 9 12 11 14 13 15 7 5 6 3 4 1 2 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,D-MM,-,1.0,118613.0,0.0,0.1384
130,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*,45464.0,1.0,3483.0,0.0,0.0141
131,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-A*,-,1.0,6082.0,0.0,0.0141
132,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,88802.0,1.0,6789.0,0.0,0.027
133,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,17420.0,0.0,0.027
134,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDA*,-,1.0,29498.0,0.0,0.0266
135,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-A*,-,1.0,27281.0,0.0,0.0266
136,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(1.00),45464,1.0,3483.0,0.0,0.014
137,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.90),40917,1.0,3160.0,0.0,0.0155
138,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.75),34098,1.0,2707.0,0.0,0.013
139,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.50),22732,1.0,3622.0,0.0,0.0111
140,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.25),11366,1.0,29887.0,0.0,0.0321
141,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.10),4546,1.0,31950.0,0.0,0.0306
142,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(1.00)",45464,1.0,81640.0,5.0,0.099
143,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.90)",40917,1.0,81287.0,5.0,0.0967
144,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.75)",34098,1.0,80776.0,5.0,0.0951
145,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.50)",22732,1.0,79886.0,5.0,0.092
146,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.25)",11366,1.0,92542.0,6.0,0.0982
147,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.10)",4546,1.0,198822.0,11.0,0.2035
148,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(1.00)",45464,1.0,78618.0,9.0,0.0853
149,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.90)",40917,1.0,78618.0,9.0,0.0851
150,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.75)",34098,1.0,78618.0,9.0,0.0845
151,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.50)",22732,1.0,78618.0,9.0,0.0857
152,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.25)",11366,1.0,92148.0,10.0,0.0951
153,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.10)",4546,1.0,198931.0,15.0,0.202
154,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDMM,-,1.0,29864.0,0.0,0.0288
155,16.0,0.0,6.0, 0 2 1 4 3 6 5 7 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-MM,-,1.0,21846.0,0.0,0.0288
156,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*,486.0,1.0,35.0,0.0,0.0001
157,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-A*,-,1.0,65.0,0.0,0.0001
158,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,4249.0,1.0,310.0,0.0,0.0012
159,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,653.0,0.0,0.0012
160,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDA*,-,1.0,149.0,0.0,0.0002
161,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-A*,-,1.0,134.0,0.0,0.0002
162,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(1.00),486,1.0,35.0,0.0,0.0001
163,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.90),437,1.0,35.0,0.0,0.0001
164,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.75),364,1.0,34.0,0.0,0.0002
165,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.50),243,1.0,34.0,0.0,0.0001
166,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.25),121,1.0,137.0,0.0,0.0002
167,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.10),48,1.0,116.0,0.0,0.0001
168,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(1.00)",486,1.0,587.0,3.0,0.0008
169,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.90)",437,1.0,584.0,3.0,0.0008
170,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.75)",364,1.0,578.0,3.0,0.0008
171,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.50)",243,1.0,617.0,5.0,0.0008
172,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.25)",121,1.0,845.0,6.0,0.001
173,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.10)",48,1.0,1570.0,10.0,0.0018
174,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(1.00)",486,1.0,601.0,6.0,0.0007
175,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.90)",437,1.0,601.0,6.0,0.0007
176,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.75)",364,1.0,601.0,6.0,0.0007
177,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.50)",243,1.0,601.0,6.0,0.0007
178,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.25)",121,1.0,838.0,7.0,0.0009
179,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.10)",48,1.0,1539.0,10.0,0.0018
180,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDMM,-,1.0,158.0,0.0,0.0002
181,16.0,0.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-MM,-,1.0,112.0,0.0,0.0002
182,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*,81839.0,1.0,6425.0,0.0,0.0286
183,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-A*,-,1.0,13454.0,0.0,0.0286
184,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,98852.0,1.0,7652.0,0.0,0.0316
185,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,22525.0,0.0,0.0316
186,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDA*,-,1.0,19451.0,0.0,0.0192
187,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-A*,-,1.0,18087.0,0.0,0.0192
188,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(1.00),81839,1.0,6425.0,0.0,0.0282
189,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.90),73655,1.0,6925.0,0.0,0.0374
190,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.75),61379,1.0,7404.0,0.0,0.031
191,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.50),40919,1.0,8089.0,0.0,0.0238
192,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.25),20459,1.0,8675.0,0.0,0.0164
193,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.10),8183,1.0,8921.0,0.0,0.012
194,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(1.00)",81839,1.0,100845.0,5.0,0.1455
195,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.90)",73655,1.0,100207.0,5.0,0.1427
196,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.75)",61379,1.0,99274.0,5.0,0.1385
197,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.50)",40919,1.0,151358.0,7.0,0.1896
198,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.25)",20459,1.0,181471.0,8.0,0.2179
199,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.10)",8183,1.0,423442.0,16.0,0.4943
200,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(1.00)",81839,1.0,95482.0,10.0,0.1214
201,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.90)",73655,1.0,95482.0,10.0,0.1195
202,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.75)",61379,1.0,95482.0,10.0,0.1194
203,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.50)",40919,1.0,149186.0,12.0,0.1777
204,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.25)",20459,1.0,180883.0,13.0,0.213
205,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.10)",8183,1.0,422905.0,19.0,0.4919
206,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDMM,-,1.0,17593.0,0.0,0.0203
207,16.0,0.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-MM,-,1.0,13391.0,0.0,0.0203
208,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*,167533.0,1.0,13466.0,0.0,0.0628
209,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-A*,-,1.0,28510.0,0.0,0.0628
210,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,281338.0,1.0,22469.0,0.0,0.1096
211,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,63068.0,0.0,0.1096
212,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDA*,-,1.0,28766.0,0.0,0.0242
213,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-A*,-,1.0,26277.0,0.0,0.0242
214,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(1.00),167533,1.0,13466.0,0.0,0.0625
215,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.90),150779,1.0,14359.0,0.0,0.0805
216,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.75),125649,1.0,14898.0,0.0,0.065
217,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.50),83766,1.0,15722.0,0.0,0.0473
218,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.25),41883,1.0,16367.0,0.0,0.0296
219,16.0,0.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.10),16753,1.0,18143.0,0.0,0.022
